timestamp,device_id,equipment_type,vibration_rms,vibration_peak,power_w,current_a,temperature_c,state
2026-03-14T15:30:46.078594,DEV001,ventilator,0.416,1.074,98.25,0.355,30.49,normal
2026-03-14T15:30:46.078609,DEV001,ventilator,0.267,0.726,92.94,0.421,30.23,normal
2026-03-14T15:30:46.078625,DEV001,ventilator,0.526,0.573,100.29,0.434,28.87,normal
2026-03-14T15:30:46.078640,DEV001,ventilator,1.884,3.463,149.16,0.643,62.51,anomaly
2026-03-14T15:30:46.078656,DEV001,ventilator,0.683,1.083,109.72,0.48,31.28,normal
2026-03-14T15:30:46.078671,DEV001,ventilator,0.26,1.019,101.79,0.351,35.92,normal
2026-03-14T15:30:46.078693,DEV001,ventilator,0.407,1.014,92.71,0.46,31.33,normal
2026-03-14T15:30:46.078710,DEV001,ventilator,0.771,0.956,82.75,0.483,28.89,normal
2026-03-14T15:30:46.078725,DEV001,ventilator,0.666,0.736,86.22,0.379,35.09,normal
2026-03-14T15:30:46.078746,DEV001,ventilator,0.226,0.6,95.78,0.373,32.86,normal
2026-03-14T15:30:46.078762,DEV001,ventilator,0.308,0.574,107.88,0.398,29.5,normal
2026-03-14T15:30:46.078777,DEV001,ventilator,0.532,1.126,103.64,0.409,31.65,normal
2026-03-14T15:30:46.078792,DEV001,ventilator,0.565,1.149,95.56,0.408,30.07,normal
2026-03-14T15:30:46.078808,DEV001,ventilator,0.499,0.741,91.72,0.415,34.72,normal
2026-03-14T15:30:46.078823,DEV001,ventilator,0.36,0.871,96.9,0.459,32.37,normal
2026-03-14T15:30:46.078838,DEV001,ventilator,0.711,0.601,106.7,0.364,30.17,normal
2026-03-14T15:30:46.078854,DEV001,ventilator,1.392,4.32,153.45,0.656,63.57,anomaly
2026-03-14T15:30:46.078876,DEV001,ventilator,2.998,3.766,168.09,0.65,42.66,anomaly
2026-03-14T15:30:46.078892,DEV001,ventilator,0.782,1.146,93.76,0.478,33.17,normal
2026-03-14T15:30:46.078907,DEV001,ventilator,0.331,0.957,94.36,0.42,29.58,normal
2026-03-14T15:30:46.078922,DEV001,ventilator,0.47,1.113,104.21,0.378,32.16,normal
2026-03-14T15:30:46.078938,DEV001,ventilator,0.751,0.787,83.87,0.382,28.82,normal
2026-03-14T15:30:46.078953,DEV001,ventilator,0.356,1.079,81.89,0.469,29.37,normal
2026-03-14T15:30:46.078969,DEV001,ventilator,0.643,0.97,83.16,0.469,35.46,normal
2026-03-14T15:30:46.078989,DEV001,ventilator,0.251,1.039,100.23,0.397,33.06,normal
2026-03-14T15:30:46.079009,DEV001,ventilator,0.429,0.762,82.52,0.461,33.87,normal
2026-03-14T15:30:46.079028,DEV001,ventilator,0.467,1.2,96.12,0.464,35.25,normal
2026-03-14T15:30:46.079043,DEV001,ventilator,0.431,1.053,89.48,0.437,28.72,normal
2026-03-14T15:30:46.079059,DEV001,ventilator,0.692,1.024,107.59,0.453,32.12,normal
2026-03-14T15:30:46.079074,DEV001,ventilator,1.757,2.486,151.16,0.576,42.5,anomaly
2026-03-14T15:30:46.079090,DEV001,ventilator,0.512,1.187,99.42,0.48,29.78,normal
2026-03-14T15:30:46.079105,DEV001,ventilator,0.58,1.04,102.15,0.455,31.86,normal
2026-03-14T15:30:46.079121,DEV001,ventilator,0.33,0.903,82.05,0.467,32.78,normal
2026-03-14T15:30:46.079136,DEV001,ventilator,0.393,0.671,84.64,0.491,30.93,normal
2026-03-14T15:30:46.079158,DEV001,ventilator,1.594,3.15,125.18,0.74,42.07,anomaly
2026-03-14T15:30:46.079174,DEV001,ventilator,0.796,0.707,109.09,0.382,35.48,normal
2026-03-14T15:30:46.079190,DEV001,ventilator,0.427,0.672,81.53,0.364,31.74,normal
2026-03-14T15:30:46.079206,DEV001,ventilator,1.74,3.065,176.83,0.714,55.18,anomaly
2026-03-14T15:30:46.079221,DEV001,ventilator,0.668,0.811,82.71,0.351,35.04,normal
2026-03-14T15:30:46.079237,DEV001,ventilator,0.731,0.832,85.84,0.376,32.78,normal
2026-03-14T15:30:46.079252,DEV001,ventilator,2.226,2.539,175.12,0.781,53.71,anomaly
2026-03-14T15:30:46.079268,DEV001,ventilator,1.631,4.543,135.7,0.567,53.47,anomaly
2026-03-14T15:30:46.079283,DEV001,ventilator,0.588,0.754,105.11,0.416,32.63,normal
2026-03-14T15:30:46.079299,DEV001,ventilator,0.436,1.093,100.53,0.36,29.53,normal
2026-03-14T15:30:46.079314,DEV001,ventilator,0.621,0.983,107.61,0.443,30.95,normal
2026-03-14T15:30:46.079335,DEV001,ventilator,0.704,0.696,109.56,0.486,30.01,normal
2026-03-14T15:30:46.079352,DEV001,ventilator,0.311,0.947,89.56,0.5,29.37,normal
2026-03-14T15:30:46.079367,DEV001,ventilator,0.486,0.61,80.45,0.482,30.71,normal
2026-03-14T15:30:46.079382,DEV001,ventilator,0.257,0.953,84.86,0.396,31.18,normal
2026-03-14T15:30:46.079398,DEV001,ventilator,0.788,0.817,93.69,0.433,32.22,normal
2026-03-14T15:30:46.079413,DEV001,ventilator,0.787,0.619,105.71,0.37,31.8,normal
2026-03-14T15:30:46.079428,DEV001,ventilator,0.324,0.605,83.4,0.46,31.07,normal
2026-03-14T15:30:46.079443,DEV001,ventilator,0.455,0.985,87.88,0.355,32.81,normal
2026-03-14T15:30:46.079458,DEV001,ventilator,0.366,1.134,89.59,0.389,32.34,normal
2026-03-14T15:30:46.079474,DEV001,ventilator,0.327,0.863,80.79,0.456,28.2,normal
2026-03-14T15:30:46.079489,DEV001,ventilator,0.281,0.974,81.34,0.44,31.92,normal
2026-03-14T15:30:46.079504,DEV001,ventilator,2.495,2.955,138.56,0.577,53.34,anomaly
2026-03-14T15:30:46.079519,DEV001,ventilator,0.344,0.629,81.0,0.455,30.65,normal
2026-03-14T15:30:46.079535,DEV001,ventilator,0.587,0.631,102.61,0.374,32.74,normal
2026-03-14T15:30:46.079555,DEV001,ventilator,2.31,2.621,154.25,0.634,50.86,anomaly
2026-03-14T15:30:46.079572,DEV001,ventilator,0.391,0.854,107.95,0.464,33.82,normal
2026-03-14T15:30:46.079588,DEV001,ventilator,0.224,1.044,98.52,0.482,32.52,normal
2026-03-14T15:30:46.079603,DEV001,ventilator,0.736,1.127,90.54,0.481,28.73,normal
2026-03-14T15:30:46.079618,DEV001,ventilator,2.854,2.302,167.09,0.616,44.6,anomaly
2026-03-14T15:30:46.079638,DEV001,ventilator,0.393,0.908,91.36,0.488,29.62,normal
2026-03-14T15:30:46.079654,DEV001,ventilator,2.695,4.445,158.86,0.889,63.83,anomaly
2026-03-14T15:30:46.079670,DEV001,ventilator,0.495,1.035,83.55,0.382,32.82,normal
2026-03-14T15:30:46.079685,DEV001,ventilator,0.289,0.689,82.29,0.446,35.75,normal
2026-03-14T15:30:46.079706,DEV001,ventilator,0.328,0.748,99.03,0.417,30.24,normal
2026-03-14T15:30:46.079722,DEV001,ventilator,1.202,2.75,133.82,0.721,51.58,anomaly
2026-03-14T15:30:46.079737,DEV001,ventilator,0.253,0.809,96.78,0.376,35.78,normal
2026-03-14T15:30:46.079752,DEV001,ventilator,0.505,0.8,80.1,0.46,33.82,normal
2026-03-14T15:30:46.079768,DEV001,ventilator,1.423,2.471,161.65,0.805,60.09,anomaly
2026-03-14T15:30:46.079783,DEV001,ventilator,0.691,1.187,89.8,0.399,28.62,normal
2026-03-14T15:30:46.079799,DEV001,ventilator,0.487,0.617,90.69,0.464,29.36,normal
2026-03-14T15:30:46.079814,DEV001,ventilator,0.262,1.194,89.85,0.386,33.62,normal
2026-03-14T15:30:46.079830,DEV001,ventilator,0.733,0.965,107.74,0.478,28.88,normal
2026-03-14T15:30:46.079845,DEV001,ventilator,1.215,3.984,164.22,0.63,58.84,anomaly
2026-03-14T15:30:46.079862,DEV001,ventilator,1.975,2.124,179.55,0.77,43.2,anomaly
2026-03-14T15:30:46.079878,DEV001,ventilator,0.667,0.635,108.23,0.482,35.36,normal
2026-03-14T15:30:46.079893,DEV001,ventilator,0.203,0.767,109.79,0.442,33.57,normal
2026-03-14T15:30:46.079909,DEV001,ventilator,0.749,1.07,100.08,0.468,33.24,normal
2026-03-14T15:30:46.079925,DEV001,ventilator,2.867,3.42,172.72,0.762,59.45,anomaly
2026-03-14T15:30:46.079940,DEV001,ventilator,0.422,0.692,93.27,0.42,34.34,normal
2026-03-14T15:30:46.079961,DEV001,ventilator,0.327,0.738,93.05,0.475,35.39,normal
2026-03-14T15:30:46.079984,DEV001,ventilator,0.56,0.507,90.13,0.361,33.19,normal
2026-03-14T15:30:46.080000,DEV001,ventilator,2.309,3.594,170.8,0.734,46.32,anomaly
2026-03-14T15:30:46.080016,DEV001,ventilator,0.56,0.755,107.4,0.44,34.01,normal
2026-03-14T15:30:46.080037,DEV001,ventilator,0.287,1.136,96.76,0.468,31.19,normal
2026-03-14T15:30:46.080054,DEV001,ventilator,0.349,0.519,90.83,0.35,34.93,normal
2026-03-14T15:30:46.080069,DEV001,ventilator,2.554,4.99,147.03,0.626,58.53,anomaly
2026-03-14T15:30:46.080084,DEV001,ventilator,2.938,2.744,122.12,0.671,51.05,anomaly
2026-03-14T15:30:46.080100,DEV001,ventilator,0.324,0.506,90.8,0.471,33.3,normal
2026-03-14T15:30:46.080115,DEV001,ventilator,0.496,1.167,98.56,0.369,35.38,normal
2026-03-14T15:30:46.080130,DEV001,ventilator,2.696,4.987,138.61,0.653,46.53,anomaly
2026-03-14T15:30:46.080146,DEV001,ventilator,0.22,0.95,86.0,0.431,33.13,normal
2026-03-14T15:30:46.080161,DEV001,ventilator,0.663,0.974,102.1,0.482,34.2,normal
2026-03-14T15:30:46.080177,DEV001,ventilator,0.36,0.684,99.38,0.484,32.19,normal
2026-03-14T15:30:46.080193,DEV001,ventilator,0.547,1.026,94.68,0.407,29.43,normal
2026-03-14T15:30:46.080208,DEV001,ventilator,2.567,4.772,122.95,0.869,64.18,anomaly
2026-03-14T15:30:46.080223,DEV001,ventilator,0.232,1.14,97.89,0.421,28.09,normal
2026-03-14T15:30:46.080238,DEV001,ventilator,0.396,0.964,87.95,0.48,30.86,normal
2026-03-14T15:30:46.080253,DEV001,ventilator,0.383,0.746,87.46,0.372,33.11,normal
2026-03-14T15:30:46.080273,DEV001,ventilator,0.645,0.88,95.26,0.356,33.63,normal
2026-03-14T15:30:46.080290,DEV001,ventilator,0.645,0.67,106.62,0.463,34.25,normal
2026-03-14T15:30:46.080305,DEV001,ventilator,0.536,0.518,95.99,0.389,28.78,normal
2026-03-14T15:30:46.080320,DEV001,ventilator,0.379,0.597,107.25,0.442,31.97,normal
2026-03-14T15:30:46.080335,DEV001,ventilator,0.721,0.862,107.66,0.411,35.05,normal
2026-03-14T15:30:46.080351,DEV001,ventilator,0.538,0.874,90.33,0.437,31.18,normal
2026-03-14T15:30:46.080366,DEV001,ventilator,0.255,1.13,83.86,0.421,33.89,normal
2026-03-14T15:30:46.080381,DEV001,ventilator,1.76,2.424,123.98,0.579,52.22,anomaly
2026-03-14T15:30:46.080402,DEV001,ventilator,0.693,1.051,106.16,0.451,28.7,normal
2026-03-14T15:30:46.080418,DEV001,ventilator,2.004,4.075,161.87,0.727,62.3,anomaly
2026-03-14T15:30:46.080434,DEV001,ventilator,0.798,0.545,81.91,0.497,29.06,normal
2026-03-14T15:30:46.080449,DEV001,ventilator,0.731,0.824,80.77,0.436,28.56,normal
2026-03-14T15:30:46.080465,DEV001,ventilator,1.39,4.98,153.01,0.812,64.45,anomaly
2026-03-14T15:30:46.080480,DEV001,ventilator,0.312,0.553,92.48,0.382,34.3,normal
2026-03-14T15:30:46.080495,DEV001,ventilator,0.776,0.741,83.43,0.476,32.26,normal
2026-03-14T15:30:46.080511,DEV001,ventilator,0.694,1.164,90.2,0.36,31.22,normal
2026-03-14T15:30:46.080526,DEV001,ventilator,0.762,0.645,84.6,0.441,31.25,normal
2026-03-14T15:30:46.080557,DEV001,ventilator,0.773,1.037,93.14,0.442,35.26,normal
2026-03-14T15:30:46.080573,DEV001,ventilator,0.474,1.169,106.1,0.372,28.37,normal
2026-03-14T15:30:46.080589,DEV001,ventilator,0.431,0.503,82.34,0.414,34.33,normal
2026-03-14T15:30:46.080609,DEV001,ventilator,1.207,3.808,151.79,0.861,62.7,anomaly
2026-03-14T15:30:46.080626,DEV001,ventilator,0.498,1.198,102.52,0.369,34.53,normal
2026-03-14T15:30:46.080641,DEV001,ventilator,1.408,4.254,126.0,0.846,64.34,anomaly
2026-03-14T15:30:46.080657,DEV001,ventilator,0.665,0.695,100.6,0.364,33.72,normal
2026-03-14T15:30:46.080672,DEV001,ventilator,2.951,3.51,159.05,0.59,42.12,anomaly
2026-03-14T15:30:46.080687,DEV001,ventilator,0.429,0.937,81.79,0.441,29.96,normal
2026-03-14T15:30:46.080702,DEV001,ventilator,2.215,4.243,126.17,0.582,52.18,anomaly
2026-03-14T15:30:46.080720,DEV001,ventilator,0.247,0.944,93.49,0.409,32.11,normal
2026-03-14T15:30:46.080735,DEV001,ventilator,2.132,4.372,131.43,0.682,48.54,anomaly
2026-03-14T15:30:46.080751,DEV001,ventilator,0.324,0.751,80.25,0.385,29.25,normal
2026-03-14T15:30:46.080766,DEV001,ventilator,0.763,1.195,103.46,0.451,34.11,normal
2026-03-14T15:30:46.080781,DEV001,ventilator,0.602,0.698,90.75,0.457,30.41,normal
2026-03-14T15:30:46.080797,DEV001,ventilator,0.799,0.991,97.82,0.432,34.66,normal
2026-03-14T15:30:46.080818,DEV001,ventilator,1.781,4.208,132.44,0.587,46.91,anomaly
2026-03-14T15:30:46.080834,DEV001,ventilator,0.246,0.542,90.21,0.376,33.65,normal
2026-03-14T15:30:46.080849,DEV001,ventilator,0.498,1.042,104.32,0.464,30.33,normal
2026-03-14T15:30:46.080865,DEV001,ventilator,0.521,0.527,99.22,0.431,28.9,normal
2026-03-14T15:30:46.080880,DEV001,ventilator,0.359,0.919,96.16,0.353,29.67,normal
2026-03-14T15:30:46.080895,DEV001,ventilator,2.736,4.631,123.49,0.691,64.88,anomaly
2026-03-14T15:30:46.080915,DEV001,ventilator,0.402,1.1,105.64,0.485,29.3,normal
2026-03-14T15:30:46.080932,DEV001,ventilator,0.621,0.837,93.79,0.379,32.83,normal
2026-03-14T15:30:46.080947,DEV001,ventilator,0.72,0.539,97.96,0.432,29.79,normal
2026-03-14T15:30:46.080962,DEV001,ventilator,0.785,1.129,89.01,0.454,33.51,normal
2026-03-14T15:30:46.080977,DEV001,ventilator,0.386,0.721,80.67,0.479,28.94,normal
2026-03-14T15:30:46.080993,DEV001,ventilator,0.716,0.914,83.85,0.481,29.97,normal
2026-03-14T15:30:46.081008,DEV001,ventilator,0.638,1.173,84.39,0.396,32.87,normal
2026-03-14T15:30:46.081023,DEV001,ventilator,0.67,1.147,100.31,0.449,30.5,normal
2026-03-14T15:30:46.081039,DEV001,ventilator,1.478,3.549,137.0,0.59,57.36,anomaly
2026-03-14T15:30:46.081055,DEV001,ventilator,0.524,1.037,109.74,0.447,33.72,normal
2026-03-14T15:30:46.081075,DEV001,ventilator,0.311,0.617,81.74,0.435,31.77,normal
2026-03-14T15:30:46.081092,DEV001,ventilator,0.789,0.83,83.23,0.484,34.84,normal
2026-03-14T15:30:46.081107,DEV001,ventilator,2.108,2.733,146.44,0.752,45.5,anomaly
2026-03-14T15:30:46.081122,DEV001,ventilator,0.216,0.797,101.09,0.408,34.05,normal
2026-03-14T15:30:46.081137,DEV001,ventilator,1.956,4.104,155.89,0.678,64.11,anomaly
2026-03-14T15:30:46.081153,DEV001,ventilator,2.656,4.664,121.68,0.742,60.65,anomaly
2026-03-14T15:30:46.081168,DEV001,ventilator,0.672,0.983,109.25,0.434,32.32,normal
2026-03-14T15:30:46.081184,DEV001,ventilator,0.46,0.544,108.23,0.468,32.15,normal
2026-03-14T15:30:46.081200,DEV001,ventilator,0.421,0.899,84.94,0.373,32.71,normal
2026-03-14T15:30:46.081220,DEV001,ventilator,0.361,0.723,92.81,0.362,31.37,normal
2026-03-14T15:30:46.081241,DEV001,ventilator,0.536,0.537,101.62,0.473,28.68,normal
2026-03-14T15:30:46.081258,DEV001,ventilator,0.565,0.951,103.86,0.388,35.99,normal
2026-03-14T15:30:46.081274,DEV001,ventilator,0.496,0.55,96.65,0.406,33.34,normal
2026-03-14T15:30:46.081289,DEV001,ventilator,0.307,0.746,90.47,0.495,28.63,normal
2026-03-14T15:30:46.081305,DEV001,ventilator,0.496,1.19,84.42,0.496,31.42,normal
2026-03-14T15:30:46.081320,DEV001,ventilator,0.335,0.919,106.4,0.398,32.07,normal
2026-03-14T15:30:46.081335,DEV001,ventilator,1.863,4.231,124.79,0.591,45.73,anomaly
2026-03-14T15:30:46.081351,DEV001,ventilator,0.464,0.683,95.07,0.41,29.55,normal
2026-03-14T15:30:46.081372,DEV001,ventilator,2.046,2.136,142.21,0.747,53.57,anomaly
2026-03-14T15:30:46.081388,DEV001,ventilator,0.51,1.074,85.05,0.383,31.79,normal
2026-03-14T15:30:46.081403,DEV001,ventilator,2.737,3.045,132.43,0.575,47.82,anomaly
2026-03-14T15:30:46.081419,DEV001,ventilator,1.666,4.149,173.42,0.841,61.53,anomaly
2026-03-14T15:30:46.081434,DEV001,ventilator,0.243,0.831,94.29,0.389,33.42,normal
2026-03-14T15:30:46.081449,DEV001,ventilator,1.842,3.985,121.23,0.698,60.51,anomaly
2026-03-14T15:30:46.081465,DEV001,ventilator,0.686,0.684,85.48,0.428,35.06,normal
2026-03-14T15:30:46.081480,DEV001,ventilator,0.545,1.181,82.77,0.368,33.38,normal
2026-03-14T15:30:46.081495,DEV001,ventilator,0.356,0.637,81.27,0.466,29.29,normal
2026-03-14T15:30:46.081510,DEV001,ventilator,0.716,0.812,91.49,0.463,33.81,normal
2026-03-14T15:30:46.081525,DEV001,ventilator,0.514,0.555,95.13,0.485,28.29,normal
2026-03-14T15:30:46.081545,DEV001,ventilator,0.661,1.143,96.91,0.408,32.73,normal
2026-03-14T15:30:46.081564,DEV001,ventilator,0.304,0.536,107.41,0.471,34.51,normal
2026-03-14T15:30:46.081579,DEV001,ventilator,0.549,0.514,100.12,0.351,30.4,normal
2026-03-14T15:30:46.081594,DEV001,ventilator,0.422,0.869,104.39,0.493,30.05,normal
2026-03-14T15:30:46.081609,DEV001,ventilator,0.52,1.159,103.82,0.492,33.65,normal
2026-03-14T15:30:46.081624,DEV001,ventilator,0.303,1.193,84.45,0.438,32.5,normal
2026-03-14T15:30:46.081646,DEV001,ventilator,0.407,1.077,108.33,0.365,30.65,normal
2026-03-14T15:30:46.081662,DEV001,ventilator,0.494,0.827,99.62,0.472,33.16,normal
2026-03-14T15:30:46.081677,DEV001,ventilator,1.452,2.987,126.57,0.804,51.8,anomaly
2026-03-14T15:30:46.081692,DEV001,ventilator,0.67,0.893,93.51,0.383,35.55,normal
2026-03-14T15:30:46.081707,DEV001,ventilator,0.561,0.873,86.1,0.363,29.53,normal
2026-03-14T15:30:46.081723,DEV001,ventilator,0.502,0.638,80.66,0.402,35.84,normal
2026-03-14T15:30:46.081738,DEV001,ventilator,0.279,0.593,80.72,0.471,33.72,normal
2026-03-14T15:30:46.081753,DEV001,ventilator,0.428,1.099,99.99,0.486,32.84,normal
2026-03-14T15:30:46.081768,DEV001,ventilator,1.495,3.017,168.8,0.89,58.68,anomaly
2026-03-14T15:30:46.081784,DEV001,ventilator,0.766,0.885,96.7,0.476,34.75,normal
2026-03-14T15:30:46.081799,DEV001,ventilator,0.395,0.817,104.58,0.441,33.88,normal
2026-03-14T15:30:46.081814,DEV001,ventilator,0.44,1.075,89.03,0.363,29.69,normal
2026-03-14T15:30:46.081830,DEV001,ventilator,0.674,0.727,94.97,0.423,28.71,normal
2026-03-14T15:30:46.081845,DEV001,ventilator,0.357,0.794,97.64,0.397,29.1,normal
2026-03-14T15:30:46.081866,DEV001,ventilator,0.771,0.591,85.12,0.485,31.39,normal
2026-03-14T15:30:46.081883,DEV001,ventilator,0.479,0.975,106.72,0.458,29.66,normal
2026-03-14T15:30:46.081898,DEV001,ventilator,0.686,0.836,105.68,0.472,32.73,normal
2026-03-14T15:30:46.081913,DEV001,ventilator,0.75,0.718,102.63,0.355,34.98,normal
2026-03-14T15:30:46.081929,DEV001,ventilator,2.822,3.865,157.72,0.884,45.44,anomaly
2026-03-14T15:30:46.081944,DEV001,ventilator,0.503,0.892,105.12,0.37,35.99,normal
2026-03-14T15:30:46.081960,DEV001,ventilator,1.833,4.005,129.05,0.72,64.33,anomaly
2026-03-14T15:30:46.081975,DEV001,ventilator,0.336,0.555,84.31,0.428,30.91,normal
2026-03-14T15:30:46.081991,DEV001,ventilator,0.305,0.517,109.11,0.447,33.5,normal
2026-03-14T15:30:46.082006,DEV001,ventilator,0.344,1.037,106.03,0.384,33.34,normal
2026-03-14T15:30:46.082021,DEV001,ventilator,0.71,0.84,96.3,0.4,35.84,normal
2026-03-14T15:30:46.082037,DEV001,ventilator,1.731,4.288,125.54,0.804,45.3,anomaly
2026-03-14T15:30:46.082058,DEV001,ventilator,0.227,0.703,104.64,0.451,33.85,normal
2026-03-14T15:30:46.082074,DEV001,ventilator,0.554,0.932,81.67,0.377,33.49,normal
2026-03-14T15:30:46.082089,DEV001,ventilator,0.4,0.745,94.2,0.464,34.39,normal
2026-03-14T15:30:46.082110,DEV001,ventilator,0.634,1.02,88.65,0.455,29.55,normal
2026-03-14T15:30:46.082127,DEV001,ventilator,0.495,0.932,81.1,0.472,34.34,normal
2026-03-14T15:30:46.082142,DEV001,ventilator,0.415,0.574,98.97,0.472,33.04,normal
2026-03-14T15:30:46.082157,DEV001,ventilator,0.675,1.144,105.61,0.463,33.99,normal
2026-03-14T15:30:46.082177,DEV001,ventilator,1.965,4.877,168.92,0.868,54.73,anomaly
2026-03-14T15:30:46.082199,DEV001,ventilator,1.272,2.161,155.01,0.694,43.68,anomaly
2026-03-14T15:30:46.082215,DEV001,ventilator,0.713,0.617,83.36,0.484,31.14,normal
2026-03-14T15:30:46.082230,DEV001,ventilator,1.245,2.802,124.59,0.619,46.8,anomaly
2026-03-14T15:30:46.082246,DEV001,ventilator,0.271,1.19,98.92,0.384,31.16,normal
2026-03-14T15:30:46.082261,DEV001,ventilator,2.231,2.02,121.27,0.83,49.95,anomaly
2026-03-14T15:30:46.082276,DEV001,ventilator,0.74,0.912,89.34,0.436,29.54,normal
2026-03-14T15:30:46.082291,DEV001,ventilator,2.609,4.881,177.01,0.87,58.21,anomaly
2026-03-14T15:30:46.082307,DEV001,ventilator,0.331,0.735,102.32,0.401,29.6,normal
2026-03-14T15:30:46.082322,DEV001,ventilator,0.731,0.86,93.97,0.441,33.99,normal
2026-03-14T15:30:46.082338,DEV001,ventilator,0.37,1.059,94.39,0.451,30.55,normal
2026-03-14T15:30:46.082353,DEV001,ventilator,0.706,0.868,99.48,0.385,31.02,normal
2026-03-14T15:30:46.082368,DEV001,ventilator,0.268,1.172,90.82,0.399,32.14,normal
2026-03-14T15:30:46.082384,DEV001,ventilator,2.277,2.891,167.85,0.746,47.22,anomaly
2026-03-14T15:30:46.082401,DEV001,ventilator,0.532,0.61,87.39,0.361,33.04,normal
2026-03-14T15:30:46.082417,DEV001,ventilator,0.572,0.692,99.59,0.429,34.17,normal
2026-03-14T15:30:46.082432,DEV001,ventilator,0.51,1.196,106.45,0.448,35.56,normal
2026-03-14T15:30:46.082448,DEV001,ventilator,0.513,0.908,102.74,0.367,30.26,normal
2026-03-14T15:30:46.082469,DEV001,ventilator,0.22,1.06,88.61,0.378,31.76,normal
2026-03-14T15:30:46.082485,DEV001,ventilator,0.456,0.719,102.11,0.387,34.9,normal
2026-03-14T15:30:46.082505,DEV001,ventilator,0.656,1.049,81.38,0.356,35.62,normal
2026-03-14T15:30:46.082522,DEV001,ventilator,0.346,0.775,103.48,0.413,30.78,normal
2026-03-14T15:30:46.082537,DEV001,ventilator,0.755,1.184,96.09,0.492,35.76,normal
2026-03-14T15:30:46.082563,DEV001,ventilator,2.9,2.679,138.59,0.868,40.03,anomaly
2026-03-14T15:30:46.082579,DEV001,ventilator,0.216,0.677,106.13,0.49,30.14,normal
2026-03-14T15:30:46.082594,DEV001,ventilator,0.262,0.517,86.11,0.474,34.77,normal
2026-03-14T15:30:46.082610,DEV001,ventilator,0.385,1.022,106.48,0.457,35.06,normal
2026-03-14T15:30:46.082625,DEV001,ventilator,2.924,4.992,137.69,0.558,47.4,anomaly
2026-03-14T15:30:46.082640,DEV001,ventilator,0.52,0.955,100.97,0.472,28.07,normal
2026-03-14T15:30:46.082656,DEV001,ventilator,0.697,0.786,91.06,0.4,34.14,normal
2026-03-14T15:30:46.082671,DEV001,ventilator,0.616,0.771,81.79,0.366,30.81,normal
2026-03-14T15:30:46.082686,DEV001,ventilator,0.226,0.693,109.39,0.399,35.07,normal
2026-03-14T15:30:46.082702,DEV001,ventilator,0.223,0.846,89.37,0.379,28.07,normal
2026-03-14T15:30:46.082717,DEV001,ventilator,0.308,0.668,108.07,0.442,29.84,normal
2026-03-14T15:30:46.082732,DEV001,ventilator,0.456,0.547,88.55,0.439,32.16,normal
2026-03-14T15:30:46.082747,DEV001,ventilator,0.524,0.649,81.74,0.408,33.93,normal
2026-03-14T15:30:46.082762,DEV001,ventilator,0.206,0.743,100.45,0.353,29.07,normal
2026-03-14T15:30:46.082778,DEV001,ventilator,0.271,0.876,102.61,0.481,32.9,normal
2026-03-14T15:30:46.082793,DEV001,ventilator,0.463,1.129,82.23,0.485,35.8,normal
2026-03-14T15:30:46.082814,DEV001,ventilator,0.227,0.906,101.37,0.454,34.35,normal
2026-03-14T15:30:46.082830,DEV001,ventilator,0.316,0.71,99.24,0.491,30.01,normal
2026-03-14T15:30:46.082845,DEV001,ventilator,0.491,1.03,95.86,0.442,29.62,normal
2026-03-14T15:30:46.082861,DEV001,ventilator,0.775,0.547,104.94,0.355,28.18,normal
2026-03-14T15:30:46.082881,DEV001,ventilator,0.578,0.854,92.36,0.362,31.12,normal
2026-03-14T15:30:46.082898,DEV001,ventilator,0.451,0.926,101.94,0.496,28.68,normal
2026-03-14T15:30:46.082913,DEV001,ventilator,2.883,4.436,179.7,0.6,40.14,anomaly
2026-03-14T15:30:46.082929,DEV001,ventilator,0.763,0.78,85.89,0.457,30.84,normal
2026-03-14T15:30:46.082944,DEV001,ventilator,0.585,0.801,93.6,0.378,33.2,normal
2026-03-14T15:30:46.082959,DEV001,ventilator,0.35,1.198,103.26,0.454,32.87,normal
2026-03-14T15:30:46.082974,DEV001,ventilator,0.315,0.839,103.66,0.492,31.04,normal
2026-03-14T15:30:46.082990,DEV001,ventilator,2.045,4.171,177.84,0.786,59.06,anomaly
2026-03-14T15:30:46.083006,DEV001,ventilator,0.457,0.946,108.35,0.42,34.39,normal
2026-03-14T15:30:46.083027,DEV001,ventilator,0.714,1.073,95.49,0.396,28.04,normal
2026-03-14T15:30:46.083043,DEV001,ventilator,0.422,0.875,99.6,0.472,28.41,normal
2026-03-14T15:30:46.083058,DEV001,ventilator,0.648,0.577,102.66,0.425,30.06,normal
2026-03-14T15:30:46.083073,DEV001,ventilator,0.239,0.982,94.34,0.351,29.48,normal
2026-03-14T15:30:46.083088,DEV001,ventilator,0.379,0.636,90.08,0.459,33.27,normal
2026-03-14T15:30:46.083104,DEV001,ventilator,0.284,0.854,80.78,0.378,35.45,normal
2026-03-14T15:30:46.083119,DEV001,ventilator,0.343,0.762,94.01,0.369,35.22,normal
2026-03-14T15:30:46.083143,DEV001,ventilator,0.78,0.558,106.31,0.483,34.77,normal
2026-03-14T15:30:46.083160,DEV001,ventilator,0.361,0.912,92.21,0.403,35.48,normal
2026-03-14T15:30:46.083175,DEV001,ventilator,0.537,1.059,84.59,0.454,32.56,normal
